dataset,rid,dimA_overall,dimB_total,n_judges,client_valence_nec,client_valence_emo_std,client_valence_emo_mean,client_valence_happy_ending,client_n_tokens,counselor_n_tokens,counselor_valence_emo_mean,total_tokens
cpsycoun,cpscycoun_sex_5_06,3.0666666666666664,3.675925925925926,3.0,-0.2071225992063493,0.160453702182815,0.1233691020852785,0.0,111,169,0.1876223363095238,280
cpsycoun,cpscycoun_sex_5_10,2.783333333333333,3.703703703703704,3.0,-0.2219680687830688,0.1633392440517068,0.0947823477539163,0.0,162,296,0.2040286986339251,458
cpsycoun,cpscycoun_social_relationship_1_02,2.333333333333333,3.203703703703704,3.0,,,,,26,73,0.1836467943948412,99
cpsycoun,cpscycoun_social_relationship_1_04,2.1166666666666667,3.185185185185185,3.0,0.0463285714285713,0.1442788479956163,0.2163842063492063,1.0,44,132,0.1903946444702542,176
cpsycoun,cpscycoun_social_relationship_1_06,2.1666666666666665,3.194444444444444,3.0,-0.216956277056277,0.1625312186053838,0.1965688775510204,0.0,65,233,0.2122571836026077,298
cpsycoun,cpscycoun_social_relationship_1_08,2.216666666666667,3.2314814814814814,3.0,0.0311983333333333,0.1443433288226107,0.1898078253968254,1.0,84,286,0.219161132599851,370
cpsycoun,cpscycoun_social_relationship_2_02,3.466666666666667,3.342592592592593,3.0,0.0332336309523809,0.0743267847223764,0.1238994408369408,1.0,31,48,0.0954908424908425,79
cpsycoun,cpscycoun_social_relationship_2_04,2.9333333333333336,3.657407407407407,3.0,-0.0214093915343915,0.0828594144707259,0.1489346168154762,0.0,73,119,0.1565981998556998,192
cpsycoun,cpscycoun_social_relationship_2_06,2.9,3.592592592592593,3.0,-0.0405202847805789,0.0824469666619746,0.137336771000535,0.0,98,182,0.1547665588586108,280
cpsycoun,cpscycoun_social_relationship_2_10,2.5666666666666664,3.75925925925926,3.0,0.0932621794871795,0.1083919097241693,0.1799940445665445,1.0,139,312,0.1689162541254125,451
cpsycoun,cpscycoun_social_relationship_3_02,2.0500000000000003,3.0092592592592595,3.0,-0.0198035714285714,0.1515936931196708,0.1362595598845599,0.0,119,117,0.1954194077013521,236
cpsycoun,cpscycoun_social_relationship_3_04,2.4333333333333336,2.824074074074074,3.0,0.0389369047619047,0.1421747413042136,0.1128291488603988,1.0,165,229,0.1844370598845599,394
cpsycoun,cpscycoun_social_relationship_3_06,2.5500000000000003,3.638888888888889,3.0,0.0093862797619047,0.146090202737051,0.1077750175070028,1.0,213,338,0.1911453792155159,551
cpsycoun,cpscycoun_social_relationship_3_08,2.5500000000000003,3.7129629629629632,3.0,0.1184340007215007,0.1447001103480685,0.1066182682041426,1.0,232,455,0.1886467915865897,687
cpsycoun,cpscycoun_social_relationship_3_10,2.5,4.222222222222222,3.0,0.1936904450669156,0.14075408078658,0.1453229474011827,1.0,264,505,0.1981994519649257,769
cpsycoun,cpscycoun_social_relationship_4_02,2.033333333333333,3.064814814814815,3.0,-0.0641402116402116,0.1410063959737988,0.296302915451895,0.0,58,65,0.2351493268140589,123
cpsycoun,cpscycoun_social_relationship_4_04,2.1333333333333333,2.7962962962962963,3.0,-0.0096180952380952,0.1378968309791058,0.2520801434676434,0.0,87,109,0.20862625,196
cpsycoun,cpscycoun_social_relationship_4_06,2.3,3.064814814814815,3.0,0.0118660401002506,0.1281886323427787,0.2556308910162003,1.0,106,164,0.1917832283666154,270
cpsycoun,cpscycoun_social_relationship_4_08,2.333333333333333,2.8796296296296298,3.0,0.0245671897546897,0.1373043304833278,0.247579873294347,1.0,123,214,0.2089143031358884,337
cpsycoun,cpscycoun_social_relationship_4_10,2.333333333333333,3.694444444444444,3.0,-0.0353001221001221,0.1336784429481081,0.2440052920150248,0.0,140,248,0.2083830610347346,388
cpsycoun,cpscycoun_social_relationship_5_02,2.15,3.25,3.0,,,,,26,68,0.1796869989238633,94
cpsycoun,cpscycoun_social_relationship_5_04,2.1,3.1481481481481484,3.0,0.171060606060606,0.1061178165075769,0.1408039257369614,1.0,65,145,0.2138777369281045,210
cpsycoun,cpscycoun_social_relationship_5_08,2.1,3.175925925925926,3.0,0.0781449404761904,0.1204895408067803,0.1262801907322069,1.0,133,306,0.2024377678905456,439
cpsycoun,cpscycoun_social_relationship_5_10,1.9,3.1666666666666665,3.0,0.1269069664902998,0.121222797645901,0.1326072799953314,1.0,145,387,0.2104961377760981,532
esconv,esconv_0,1.9666666666666668,4.3240740740740735,3.0,-0.0040568594104308,0.1462727367653145,0.1357463098946743,0.0,223,235,0.1617874209860935,458
esconv,esconv_1,1.8,4.138888888888889,3.0,0.2369184523809523,0.1125057197018615,0.1728610466269841,1.0,89,174,0.193249151034151,263
esconv,esconv_10,1.9,4.180555555555555,2.0,0.2036456065759636,0.1542722719069276,0.1926916131937409,1.0,150,258,0.1731079651941097,408
esconv,esconv_100,1.883333333333333,4.2407407407407405,3.0,0.1209050505050505,0.1457856849870845,0.1503248470070759,1.0,175,186,0.1705539077212806,361
esconv,esconv_101,1.75,4.25,3.0,0.1568972821203953,0.1413953708654654,0.2197082489339019,1.0,277,232,0.1675801996583386,509
esconv,esconv_102,2.216666666666667,4.37962962962963,3.0,0.1754614441609977,0.1484495445686744,0.1769663092423731,1.0,291,463,0.1716243706733794,754
esconv,esconv_103,1.2,3.907407407407407,3.0,0.0090546579743008,0.1332865755681716,0.2080683207239282,1.0,223,214,0.1447084881920247,437
esconv,esconv_104,1.6333333333333335,4.157407407407407,3.0,0.0607265285126397,0.1604674666528198,0.2214339214342811,1.0,148,147,0.2592874166091558,295
esconv,esconv_105,2.033333333333333,4.925925925925927,3.0,0.1168181007386452,0.1232728159462846,0.156089251411108,1.0,518,534,0.1405270476190476,1052
esconv,esconv_106,1.6499999999999997,3.7129629629629632,3.0,0.1852783333333333,0.132807122873311,0.2392952616690241,1.0,110,152,0.1900721528471528,262
esconv,esconv_107,2.3666666666666667,4.351851851851852,3.0,0.0107055224867724,0.0976683073198314,0.1646439836149513,1.0,133,195,0.1415241018091824,328
esconv,esconv_108,1.75,3.9444444444444446,3.0,0.2097649844720495,0.1454072909075338,0.1993337046120308,1.0,242,315,0.154730989988588,557
esconv,esconv_109,2.5166666666666666,4.277777777777778,3.0,0.1092463272543059,0.1535705097623948,0.1492083969593463,1.0,246,195,0.1626567844342037,441
esconv,esconv_11,1.2333333333333334,2.75,2.0,0.1971908068783069,0.1196104213250001,0.1420482100641675,1.0,103,230,0.1746977555124614,333
esconv,esconv_110,1.25,3.444444444444444,3.0,0.0237925293305728,0.1196093108347459,0.2514622739820566,1.0,124,214,0.1924490805265195,338
esconv,esconv_111,1.9,4.805555555555556,3.0,0.0664410689790319,0.1375486441939565,0.1790745380096483,1.0,417,564,0.1701588695838695,981
esconv,esconv_112,2.083333333333333,4.305555555555556,3.0,0.0716658541194255,0.1651323649025358,0.1927007936507936,1.0,117,130,0.211208077528532,247
esconv,esconv_113,1.4833333333333334,4.037037037037037,3.0,-0.0617278968253968,0.1245196060807919,0.1320150950809366,0.0,110,110,0.2450311488291686,220
esconv,esconv_114,1.3500000000000003,2.9629629629629632,3.0,0.17027035002035,0.1547149167114701,0.1250187356112928,1.0,402,303,0.1067949843429435,705
esconv,esconv_115,1.6666666666666667,3.842592592592593,3.0,0.0375116921768707,0.1137791810791761,0.1616123348873349,1.0,152,234,0.1829749700176367,386
esconv,esconv_116,1.65,4.342592592592593,3.0,0.0391011904761904,0.1211669391302344,0.1703020144300144,1.0,284,229,0.1544831042568542,513
esconv,esconv_117,1.6,3.5,3.0,-0.0564266426725728,0.1275257433808745,0.163711333985649,0.0,228,200,0.1704101699493061,428
esconv,esconv_118,2.066666666666667,4.37962962962963,3.0,0.2773853487886382,0.1770022559853337,0.1549032330827067,1.0,199,224,0.1364386618678479,423
esconv,esconv_119,1.6833333333333331,3.0185185185185186,3.0,0.1050573934837092,0.1201303398920078,0.0975963157894737,1.0,104,186,0.1020822997937404,290
esconv,esconv_12,1.4333333333333336,4.111111111111111,2.0,-0.0495556423611111,0.1211659055925604,0.1583989653325543,0.0,172,259,0.2261012031746032,431
esconv,esconv_120,1.6666666666666667,4.027777777777778,3.0,0.093228611111111,0.1320929119868324,0.2078795907251789,1.0,111,477,0.1769107058065391,588
esconv,esconv_121,1.2666666666666668,3.305555555555556,3.0,-0.2084154135338346,0.1681721862381222,0.1066843274423171,0.0,106,68,0.1665981840193704,174
esconv,esconv_122,1.6333333333333335,4.37962962962963,3.0,0.1330107351712615,0.1402648331792476,0.15613767567791,1.0,201,190,0.0762369332631763,391
esconv,esconv_123,1.9166666666666667,4.62962962962963,3.0,0.1823925947260624,0.1317306738898962,0.1658002534562211,1.0,319,242,0.1569388616390762,561
esconv,esconv_124,1.7833333333333332,4.472222222222222,3.0,0.0838891591902461,0.1346826059560144,0.1769548397810302,1.0,702,372,0.1591743156674974,1074
esconv,esconv_125,1.4333333333333336,3.638888888888889,3.0,0.1433875396825397,0.1303641773108882,0.239917604897256,1.0,138,308,0.1641402611880872,446
esconv,esconv_126,2.2,4.138888888888889,3.0,0.2436764880952381,0.1339185516157236,0.3355689615605278,1.0,92,171,0.2002760582010581,263
esconv,esconv_127,1.95,4.481481481481481,3.0,0.2660317460317461,0.1523774961716472,0.2065728998778999,1.0,204,146,0.158068873826903,350
esconv,esconv_128,1.8833333333333333,4.092592592592593,3.0,0.0813774503968253,0.1421637567341939,0.156450916803503,1.0,212,229,0.14997090007215,441
esconv,esconv_129,2.0666666666666664,4.564814814814815,3.0,0.0494332783882783,0.1406359455099254,0.204927695970696,1.0,334,450,0.2210124500593888,784
esconv,esconv_13,1.6666666666666667,4.0,3.0,0.0355399176954733,0.1501553297586416,0.1476302375116713,1.0,281,207,0.1874214145422478,488
esconv,esconv_130,2.083333333333333,4.027777777777778,3.0,0.1329305555555555,0.1638569242598695,0.1410774399842581,1.0,130,308,0.1402971624993364,438
esconv,esconv_131,1.45,3.0092592592592595,3.0,-0.169579657477026,0.1456392117286533,0.1450098287385129,0.0,199,187,0.2147682940966649,386
esconv,esconv_132,2.283333333333333,4.055555555555556,3.0,0.073876465824425,0.1278488114901337,0.1671145018712091,1.0,255,168,0.2214625786163521,423
esconv,esconv_133,1.8666666666666665,4.527777777777778,3.0,0.0063737125220458,0.1076923517682325,0.1493441262848751,1.0,236,261,0.1926572688334593,497
esconv,esconv_134,1.2333333333333334,2.638888888888889,3.0,0.0189633825944171,0.1458548748703235,0.1658018366580867,1.0,157,203,0.1502902041400752,360
esconv,esconv_135,1.0333333333333334,2.555555555555556,3.0,-0.0150838203463203,0.145147968169053,0.1163066742081447,0.0,230,264,0.1977860830999066,494
esconv,esconv_136,1.7833333333333332,4.472222222222222,3.0,0.1734761805555555,0.1262535153428368,0.1568245638849599,1.0,211,220,0.1174044478296847,431
esconv,esconv_137,1.7666666666666666,4.148148148148148,3.0,0.0029884194053207,0.1411378141953526,0.1656720770151636,1.0,367,463,0.1750763084749318,830
esconv,esconv_138,1.6499999999999997,3.9629629629629632,3.0,-0.0127092227695675,0.1417093656329058,0.1825584729064039,0.0,154,289,0.1584496754535147,443
esconv,esconv_139,2.4833333333333334,3.7314814814814814,3.0,-0.1839129464285714,0.1255517373532776,0.0725458768873403,0.0,50,149,0.0862938775510204,199
esconv,esconv_14,2.066666666666667,3.842592592592593,3.0,-0.0464158257747542,0.1223709645775971,0.1594224561994608,0.0,221,343,0.1742659229160726,564
esconv,esconv_140,1.45,3.944444444444444,3.0,0.1327922705314008,0.1381522609651246,0.2937176777087647,1.0,124,393,0.197313492063492,517
esconv,esconv_141,2.45,4.351851851851852,3.0,0.0400436507936508,0.1318192589385885,0.1769177634276343,1.0,280,302,0.2290610488108781,582
esconv,esconv_142,1.2333333333333332,1.9166666666666667,3.0,0.2291981379731379,0.1884258983607761,0.0288722101972102,1.0,141,259,0.1614645031746031,400
esconv,esconv_143,1.5,3.564814814814815,3.0,0.2101537229437229,0.1475780859432899,0.1504666067146283,1.0,287,349,0.186282619047619,636
esconv,esconv_144,2.216666666666667,4.388888888888889,3.0,0.0792961266390615,0.137539788053644,0.1748083689458689,1.0,243,229,0.1807498556998557,472
esconv,esconv_145,1.6333333333333335,3.555555555555556,3.0,-0.1269381972789116,0.119377598799687,0.1531882415536047,0.0,188,258,0.1074806527698093,446
esconv,esconv_146,2.316666666666667,4.277777777777778,3.0,-0.0370579520697167,0.1580653733945263,0.1681031915879192,0.0,266,253,0.1925599694249284,519
esconv,esconv_147,1.5,3.6944444444444446,3.0,0.0164568310657596,0.1336999396139928,0.1236547422042102,1.0,150,258,0.2399292296168802,408
esconv,esconv_148,1.6833333333333331,4.0,3.0,0.1792355257936507,0.1443645058054051,0.1602050132604995,1.0,410,250,0.1658446980175195,660
esconv,esconv_149,1.2666666666666668,4.083333333333333,3.0,0.1799563253968253,0.1612340844864269,0.1669575126984127,1.0,259,352,0.1504468172983479,611
esconv,esconv_15,2.433333333333333,4.092592592592593,3.0,0.1620995634920635,0.131754914120424,0.1652594448392955,1.0,210,235,0.1177150512712459,445
esconv,esconv_150,1.5,3.324074074074074,3.0,0.0287933956916099,0.1839673419853937,0.093270667989418,1.0,153,269,0.2007855280830281,422
esconv,esconv_151,1.8333333333333333,3.944444444444444,3.0,0.2102858276643991,0.1452021695857619,0.1524411816578483,1.0,117,358,0.1767206349206349,475
esconv,esconv_152,1.5666666666666669,3.9259259259259256,3.0,0.1504580709165386,0.1490501194341846,0.1401974621038126,1.0,320,249,0.1153261441798942,569
esconv,esconv_153,1.8,4.444444444444444,3.0,0.1251943472627146,0.1352858334741122,0.1937383672555043,1.0,257,232,0.2162388960068332,489
esconv,esconv_154,1.4666666666666668,4.222222222222222,3.0,-0.1159467261904762,0.0980239047600577,0.2318962690631808,0.0,111,248,0.1507953111509596,359
esconv,esconv_155,1.55,4.203703703703703,3.0,0.0926578514739229,0.1388227463311287,0.1722120389132801,1.0,432,183,0.1419337643678161,615
esconv,esconv_156,1.8333333333333333,4.287037037037037,3.0,0.1222317088293651,0.1415282928051658,0.1390826188003758,1.0,330,286,0.1822673199243596,616
esconv,esconv_157,1.5666666666666669,4.046296296296297,3.0,0.1040025396825397,0.1246705498239027,0.2010176763110307,1.0,88,192,0.1694509150837019,280
esconv,esconv_158,2.0166666666666666,4.444444444444444,3.0,0.096832615995116,0.1176005988105862,0.2163557269119769,1.0,141,179,0.1918090406162464,320
esconv,esconv_159,1.35,2.1759259259259256,3.0,-0.0551427271483305,0.1504180219820736,0.0391427062948467,0.0,301,382,0.1248760096174305,683
esconv,esconv_16,1.5,4.398148148148148,3.0,0.2283107910906296,0.1142317839064636,0.1786229085554557,1.0,168,299,0.1515010153256705,467
esconv,esconv_160,1.5,3.5370370370370368,3.0,0.0109026709401709,0.1101362994023731,0.1566191275764036,1.0,143,203,0.1824337362952053,346
esconv,esconv_161,1.3333333333333333,3.157407407407407,3.0,-0.0777598522167487,0.1544953033971851,0.1202000804375804,0.0,157,270,0.1900596925743477,427
esconv,esconv_162,1.9833333333333332,4.055555555555555,3.0,-0.1045236435786435,0.1421069175507467,0.1247745642135642,0.0,284,316,0.1549452135360116,600
esconv,esconv_163,1.3666666666666665,3.907407407407407,3.0,0.1935526713124274,0.1596834467268708,0.1662964418622314,1.0,218,171,0.1915722271213011,389
esconv,esconv_164,1.9333333333333336,3.861111111111111,3.0,0.2175106944444444,0.1828969555630963,0.1799841536935287,1.0,113,265,0.220415925719246,378
esconv,esconv_165,1.7333333333333334,4.583333333333333,3.0,0.1481793735224586,0.1230073496796474,0.1743295997973657,1.0,244,362,0.2527529070551733,606
esconv,esconv_166,1.55,3.4444444444444446,3.0,0.0305773027898028,0.1271779018117957,0.1427827689858378,1.0,343,267,0.1474631567614125,610
esconv,esconv_167,2.0666666666666664,4.407407407407407,3.0,0.2665188633786848,0.1450204835391233,0.1328064833445115,1.0,151,293,0.174282911357031,444
esconv,esconv_168,1.9,3.768518518518519,3.0,0.1457064153439153,0.1333707874139441,0.0892966673119112,1.0,132,151,0.1288488514419852,283
esconv,esconv_169,1.55,4.268518518518518,3.0,0.2058433395580453,0.1567423057217637,0.1809606943678372,1.0,268,190,0.2237485837060422,458
esconv,esconv_17,1.2666666666666668,3.203703703703704,3.0,-0.0363859491415613,0.115227593109559,0.1543972367994817,0.0,254,256,0.196454898464109,510
esconv,esconv_170,1.35,3.314814814814815,3.0,-0.0707446733821734,0.1404320976384259,0.1185075230852797,0.0,272,278,0.1194372632324305,550
esconv,esconv_171,2.333333333333333,4.240740740740741,3.0,0.0871604875283446,0.1322564671136589,0.1318720905739863,1.0,220,332,0.1496811034940292,552
esconv,esconv_172,2.35,4.212962962962963,3.0,0.0007570346320346,0.1681292269116437,0.2714891420361248,1.0,67,188,0.1538137913452159,255
esconv,esconv_173,2.0500000000000003,4.5740740740740735,3.0,0.0387253773731714,0.1442004568724383,0.1617273599850899,1.0,520,247,0.1879464402427638,767
esconv,esconv_174,1.5,3.703703703703704,3.0,-0.0377200096200096,0.1129569720689779,0.1628068422318422,0.0,174,109,0.253056126984127,283
esconv,esconv_175,1.9166666666666667,4.222222222222221,3.0,0.1528938548752834,0.1126486326710373,0.1726470891955267,1.0,185,177,0.1327100269274376,362
esconv,esconv_176,1.9666666666666668,4.333333333333333,3.0,0.0360397576147576,0.1069220590998677,0.1360862181909801,1.0,198,178,0.1976670000939232,376
esconv,esconv_177,1.4666666666666668,4.166666666666667,3.0,0.0152232539682539,0.1444469292974347,0.1456357388950412,1.0,138,150,0.1380278706518068,288
esconv,esconv_178,1.9,4.37962962962963,3.0,0.2344854276895942,0.1598590953625846,0.1959111678004534,1.0,191,235,0.1641933979491501,426
esconv,esconv_179,2.15,4.12037037037037,3.0,0.059567931547619,0.1450590939112248,0.1845318538114834,1.0,252,249,0.1670017361111111,501
esconv,esconv_18,1.6,3.8796296296296298,3.0,0.0850884821428571,0.1272486327754974,0.2032911607142857,1.0,209,302,0.1864720217779944,511
esconv,esconv_180,1.1333333333333333,2.472222222222222,3.0,-0.022719066515495,0.0995079380460798,0.0980658173861445,0.0,116,133,0.2048396281362007,249
esconv,esconv_181,1.5333333333333332,4.416666666666667,3.0,0.2637555782312926,0.1892141178868127,0.1703399044928706,1.0,186,577,0.1606016054661301,763
esconv,esconv_182,2.033333333333333,4.5555555555555545,3.0,0.102538139329806,0.1308489148439306,0.1450684024209204,1.0,148,232,0.166263723396683,380
esconv,esconv_183,1.6000000000000003,4.416666666666667,3.0,0.1347460182943233,0.1478726737105671,0.1528774194404629,1.0,308,225,0.2100292181069959,533
esconv,esconv_184,1.6000000000000003,4.027777777777778,3.0,0.1758886104149262,0.1476632453093598,0.1022853987544091,1.0,297,193,0.1414350802277432,490
esconv,esconv_185,2.183333333333333,4.12962962962963,3.0,0.3494482456140351,0.1684388134933138,0.1512889306599832,1.0,104,173,0.1510786174022454,277
esconv,esconv_186,1.6000000000000003,3.796296296296296,3.0,0.060150173611111,0.1348276328912677,0.1697905208333333,1.0,249,204,0.1685072995522995,453
esconv,esconv_187,1.7833333333333332,4.37962962962963,3.0,0.005212425595238,0.0945915234527897,0.2001293898809523,1.0,89,388,0.1627761601122419,477
esconv,esconv_188,1.7333333333333334,4.472222222222222,3.0,0.0757681444991789,0.1159770525664752,0.1879495210727969,1.0,154,265,0.1927715866815476,419
esconv,esconv_189,2.1333333333333333,3.722222222222223,3.0,0.0847022435897435,0.1240595912132054,0.3108309705561614,1.0,140,204,0.240317385022385,344
esconv,esconv_19,1.9666666666666668,4.12037037037037,3.0,0.0246154704393835,0.0906159774104567,0.1416026435911551,1.0,355,140,0.1591413061916878,495
esconv,esconv_190,1.7833333333333332,4.25925925925926,3.0,0.069289387755102,0.1408907647328636,0.2097810259497057,1.0,187,192,0.1474712225691734,379
esconv,esconv_191,2.5000000000000004,4.101851851851852,3.0,-0.0632639971139971,0.1400532671442174,0.1388095526695526,0.0,174,209,0.1376386448412698,383
esconv,esconv_192,1.7333333333333332,4.62037037037037,3.0,0.0714733374384236,0.1379876444059925,0.203696867525549,1.0,301,329,0.1741367708333333,630
esconv,esconv_193,1.4666666666666668,4.037037037037037,3.0,-0.0006058095238095,0.1602389503972577,0.142226455026455,0.0,135,230,0.1770677655677655,365
esconv,esconv_194,1.45,3.611111111111111,3.0,0.1386089402427638,0.1495064430577314,0.2706055324843115,1.0,95,176,0.2036241445680068,271
esconv,esconv_195,1.5333333333333334,3.935185185185185,3.0,0.2028214363523186,0.1671513750550891,0.1557325147836912,1.0,264,271,0.1201564128195807,535
esconv,esconv_196,1.5666666666666669,4.222222222222222,3.0,0.0572377886002885,0.1265662332636563,0.2053358676046176,1.0,229,216,0.2207921555095468,445
esconv,esconv_197,1.75,3.611111111111111,3.0,-0.0562758537758537,0.1634456888433638,0.1628311389833711,0.0,177,305,0.1781371138996139,482
esconv,esconv_198,1.6833333333333331,4.25925925925926,3.0,-0.0175874060150375,0.1187199062185026,0.1733947577276524,0.0,104,247,0.1592605225423502,351
esconv,esconv_199,2.033333333333333,4.12037037037037,3.0,-0.015971,0.1231655222068774,0.1866187101612298,0.0,136,212,0.1861759343967472,348
esconv,esconv_2,1.6666666666666667,4.138888888888889,3.0,-0.0009240079365079,0.1255550531168134,0.1425102783946048,0.0,202,386,0.1769775977853564,588
esconv,esconv_20,1.9333333333333336,3.981481481481481,3.0,0.1151508432539682,0.1500395968746424,0.1351466434271682,1.0,371,318,0.1157910181332511,689
esconv,esconv_21,1.5333333333333332,3.9444444444444446,3.0,-0.163170119047619,0.2393897613903017,0.1319866713352007,0.0,111,181,0.1360281584533038,292
esconv,esconv_22,1.4333333333333331,4.5,3.0,0.2946410119047619,0.1705541858189568,0.1615002207505519,1.0,311,433,0.1518901196091644,744
esconv,esconv_23,1.6166666666666665,4.194444444444445,3.0,-0.0293223958333333,0.1317633839905972,0.1439689186507936,0.0,89,227,0.1898902850589777,316
esconv,esconv_24,2.6166666666666667,4.101851851851852,3.0,0.1936291324575807,0.1602508582487119,0.1142188837423479,1.0,302,292,0.1755370225475349,594
esconv,esconv_25,1.65,4.25,3.0,0.0305259307359307,0.1288249434029138,0.1330207266059251,1.0,286,578,0.1857533489552821,864
esconv,esconv_26,1.7333333333333332,3.777777777777778,3.0,0.0198690043290043,0.134111464739013,0.1608569386933517,1.0,285,162,0.2058444677871148,447
esconv,esconv_27,2.5333333333333337,3.2407407407407405,3.0,-0.0617414285714285,0.1488723085531675,0.2523379030257937,0.0,137,76,0.2399180822080076,213
esconv,esconv_28,1.4333333333333331,3.62037037037037,3.0,-0.069954365079365,0.1456031602635466,0.113475119047619,0.0,129,180,0.1407760930103035,309
esconv,esconv_29,1.9,4.12037037037037,3.0,0.1716734053497942,0.1448589296307418,0.1465479289769435,1.0,283,274,0.2020090805630428,557
esconv,esconv_3,1.5333333333333332,3.5462962962962963,3.0,0.0304758616780045,0.1186447444435758,0.217085093265178,1.0,186,192,0.1896245424581489,378
esconv,esconv_30,1.7166666666666668,4.462962962962963,3.0,0.0411027960226235,0.1347771199991805,0.1615005509943441,1.0,444,256,0.132587807660176,700
esconv,esconv_31,2.1666666666666665,4.157407407407407,3.0,0.1819925994108983,0.1433089814219965,0.1501532032400589,1.0,494,326,0.2426482361924791,820
esconv,esconv_32,2.4,4.407407407407407,3.0,0.0932060973748473,0.1433891683305572,0.1585539667277167,1.0,269,325,0.1946359315350612,594
esconv,esconv_33,1.6499999999999997,3.75,3.0,-0.1237159373659373,0.1554873567739944,0.1449001803751804,0.0,196,146,0.2382691576874058,342
esconv,esconv_34,1.9,4.3240740740740735,3.0,-0.0027574585137085,0.1105314571107322,0.1505499263808087,0.0,230,232,0.174390157662467,462
esconv,esconv_35,1.5666666666666669,3.87037037037037,3.0,0.0539753427128427,0.1657126062619282,0.1559476619476619,1.0,231,361,0.1172656971500721,592
esconv,esconv_36,1.6833333333333331,4.25925925925926,3.0,-0.0059046513140776,0.1107265882451611,0.2015565053343742,0.0,314,280,0.1477523355590698,594
esconv,esconv_37,2.4166666666666665,4.231481481481481,3.0,0.0544279383975812,0.1461937801265167,0.149010484349503,1.0,223,235,0.2227917070515522,458
esconv,esconv_38,2.2,4.657407407407407,3.0,0.1224844887955181,0.1420342863519799,0.1925390478511092,1.0,351,539,0.2368038559448936,890
esconv,esconv_39,1.45,4.25925925925926,3.0,-0.0083949985025456,0.1320775599449547,0.1599269304212913,0.0,275,403,0.1582063270485859,678
esconv,esconv_4,1.3666666666666665,4.37962962962963,3.0,-0.1101622767857142,0.1387735800666671,0.1277891723356009,0.0,170,289,0.2199220039682539,459
esconv,esconv_40,1.6333333333333335,4.00925925925926,3.0,0.2207239229024943,0.1420848192650648,0.1621255203653788,1.0,115,223,0.1251692163625574,338
esconv,esconv_41,2.0500000000000003,3.564814814814815,3.0,0.1360613756613756,0.1394745765198685,0.0813924791020944,1.0,178,119,0.1059531204906204,297
esconv,esconv_42,1.9333333333333331,4.425925925925927,3.0,0.1345212301587301,0.14939583053526,0.2412741702741702,1.0,229,177,0.1557861276455026,406
esconv,esconv_43,1.3333333333333333,3.185185185185185,3.0,0.3585575933075933,0.184057022163159,0.1009623184734886,1.0,197,67,0.2248002463054187,264
esconv,esconv_44,1.5833333333333333,3.9166666666666665,3.0,0.0882835243974133,0.1529983898019336,0.1666563980906372,1.0,147,160,0.2073695022600651,307
esconv,esconv_45,2.183333333333333,4.509259259259259,3.0,0.0341248591909882,0.1415399298651743,0.2538791325447376,1.0,166,169,0.214839429563492,335
esconv,esconv_46,1.3500000000000003,4.027777777777778,3.0,0.1896626243386243,0.1624078047081166,0.1820592476190476,1.0,384,189,0.2133880467372133,573
esconv,esconv_47,1.9,4.342592592592593,3.0,0.0897371031746031,0.12523361924235,0.2674611149267399,1.0,113,148,0.2691343953408701,261
esconv,esconv_48,1.9333333333333336,4.231481481481481,3.0,0.0539676533676533,0.1047516029201849,0.1799794112706811,1.0,198,435,0.149187095722483,633
esconv,esconv_49,1.7666666666666666,3.694444444444444,3.0,0.2036760438233264,0.150414566038198,0.1799558876626473,1.0,242,205,0.178339461856171,447
esconv,esconv_5,2.033333333333333,4.222222222222221,3.0,0.0224354024943311,0.1593413059138243,0.1811461309523809,1.0,149,160,0.1712123120992326,309
esconv,esconv_50,1.5166666666666666,3.574074074074074,3.0,0.1687346044146825,0.142444327616663,0.2078327703373015,1.0,329,198,0.1646223544973544,527
esconv,esconv_51,1.8,3.6759259259259256,3.0,0.0981929979518689,0.1582507756667427,0.1798493798805695,1.0,320,273,0.1980095914502164,593
esconv,esconv_52,1.3500000000000003,3.9629629629629632,3.0,-0.0081246369469774,0.1315044149026037,0.1827978510895883,0.0,245,308,0.2105418206189945,553
esconv,esconv_53,2.0500000000000003,4.037037037037037,3.0,0.0259750273672687,0.1150516793447535,0.2126740225844252,1.0,158,275,0.1832517051557465,433
esconv,esconv_54,1.5833333333333333,3.703703703703704,3.0,0.0968166666666666,0.1552917131398721,0.1673101903870162,1.0,365,212,0.1832400461333958,577
esconv,esconv_55,1.7666666666666668,3.888888888888889,3.0,0.1085859682539682,0.1654935258450824,0.068546341765873,1.0,137,682,0.1485581057336258,819
esconv,esconv_56,2.3833333333333333,4.407407407407407,3.0,0.1933218020541549,0.1321874030456847,0.14843773071244,1.0,181,201,0.1375723090277777,382
esconv,esconv_57,2.25,4.287037037037037,3.0,0.0793507487271638,0.1478191852089653,0.1216690269664247,1.0,278,213,0.1603648828976035,491
esconv,esconv_58,2.1166666666666667,4.101851851851852,3.0,-0.0347790233686066,0.1178855478419986,0.2123294466490299,0.0,189,215,0.200610985899214,404
esconv,esconv_59,1.9833333333333332,4.564814814814815,3.0,0.0783522837706511,0.1121436991823888,0.239760809459285,1.0,255,349,0.2008241188141923,604
